date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:24:09	210192/210192	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.15.0	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.eot	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
10:24:14	1705/1705	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jun%202021%2017:44:47%20GMT	https://solutions-sb.com/staging/2752/wp-content/uploads/2021/06/49.png	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutions-sb.com/staging/2752/wp-content/uploads/2021/06/49.png	(from http://solutionsfbia.com/wp-content/uploads/elementor/css/post-4168.css?ver=1652681866)
10:24:16	210032/210032	---M--	200	added ('OK')	font/ttf	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.15.0	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.ttf	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
10:24:16	291604/291604	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jun%202021%2020:17:48%20GMT	https://solutions-sb.com/staging/2752/wp-content/uploads/2021/06/Screenshot-2021-06-02-160642-scaled.jpg	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutions-sb.com/staging/2752/wp-content/uploads/2021/06/Screenshot-2021-06-02-160642-scaled.jpg	(from http://solutionsfbia.com/wp-content/uploads/elementor/css/post-4168.css?ver=1652681866)
10:24:16	1764/1764	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jun%202021%2017:44:49%20GMT	https://solutions-sb.com/staging/2752/wp-content/uploads/2021/06/50.png	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutions-sb.com/staging/2752/wp-content/uploads/2021/06/50.png	(from http://solutionsfbia.com/wp-content/uploads/elementor/css/post-4168.css?ver=1652681866)
10:24:17	80577/80577	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Jul%202021%2018:21:36%20GMT	https://solutions-sb.com/wp-content/uploads/2021/07/33-3.png	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutions-sb.com/wp-content/uploads/2021/07/33-3.png	(from http://solutionsfbia.com/wp-content/uploads/elementor/css/post-4168.css?ver=1652681866)
10:24:17	126437/126437	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jun%202021%2017:46:11%20GMT	https://solutions-sb.com/staging/2752/wp-content/uploads/2021/06/7-1.jpg	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutions-sb.com/staging/2752/wp-content/uploads/2021/06/7-1.jpg	(from http://solutionsfbia.com/wp-content/uploads/elementor/css/post-4168.css?ver=1652681866)
10:24:18	292536/292536	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jun%202021%2017:46:34%20GMT	https://solutions-sb.com/staging/2752/wp-content/uploads/2021/06/9.png	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutions-sb.com/staging/2752/wp-content/uploads/2021/06/9.png	(from http://solutionsfbia.com/wp-content/uploads/elementor/css/post-4168.css?ver=1652681866)
10:24:34	138918/138918	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jun%202021%2017:47:50%20GMT	https://solutions-sb.com/staging/2752/wp-content/uploads/2021/06/footer-bg.png	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutions-sb.com/staging/2752/wp-content/uploads/2021/06/footer-bg.png	(from http://solutionsfbia.com/wp-content/uploads/elementor/css/post-4168.css?ver=1652681866)
10:24:39	1048807/1048807	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jun%202021%2017:44:52%20GMT	https://solutions-sb.com/staging/2752/wp-content/uploads/2021/06/46.png	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutions-sb.com/staging/2752/wp-content/uploads/2021/06/46.png	(from http://solutionsfbia.com/wp-content/uploads/elementor/css/post-4168.css?ver=1652681866)
10:24:43	282560/282560	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jun%202021%2020:20:40%20GMT	https://solutions-sb.com/staging/2752/wp-content/uploads/2021/06/solutions-sb-8-1.jpg	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutions-sb.com/staging/2752/wp-content/uploads/2021/06/solutions-sb-8-1.jpg	(from http://solutionsfbia.com/wp-content/uploads/elementor/css/post-4168.css?ver=1652681866)
10:24:47	78196/78196	---M--	200	added ('OK')	font/woff2	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
10:24:47	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
10:24:56	918991/918991	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
10:25:02	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
10:25:04	101652/101652	---M--	200	added ('OK')	font/woff	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
10:25:07	13276/13276	---M--	200	added ('OK')	font/woff2	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
10:25:08	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
10:25:10	16276/16276	---M--	200	added ('OK')	font/woff	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
10:25:11	144714/144714	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
10:25:15	33736/33736	---M--	200	added ('OK')	font/ttf	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
10:25:17	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
10:25:25	202744/202744	---M--	200	added ('OK')	font/ttf	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
10:25:29	88492/88492	---M--	200	added ('OK')	font/woff	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/material/materialdesignicons.woff	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/material/materialdesignicons.woff	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/icons-material.css?ver=1.0.0)
10:25:43	1376152/1376152	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/material/materialdesignicons.svg	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/material/materialdesignicons.svg	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/icons-material.css?ver=1.0.0)
10:25:45	664/664	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/icons-material-logo.svg	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/css/icons-material-logo.svg	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/icons-material.css?ver=1.0.0)
10:25:51	180952/180952	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/material/materialdesignicons.eot	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/material/materialdesignicons.eot	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/icons-material.css?ver=1.0.0)
10:25:56	180952/180952	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/material/materialdesignicons.eot?	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/material/materialdesigniconsd41d.eot	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/icons-material.css?ver=1.0.0)
10:26:03	76764/76764	---M--	200	added ('OK')	font/woff2	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
10:26:04	180740/180740	---M--	200	added ('OK')	font/ttf	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/material/materialdesignicons.ttf	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/material/materialdesignicons.ttf	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/icons-material.css?ver=1.0.0)
10:26:07	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
10:26:13	747545/747545	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
10:26:22	90060/90060	---M--	200	added ('OK')	font/woff	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
10:26:22	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
10:26:23	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/elegant/ElegantIcons.eot	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/elegant/ElegantIcons.eot	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/icons-elegant.css?ver=1.0.0)
10:26:29	134040/134040	---M--	200	added ('OK')	font/ttf	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
10:26:31	277297/277297	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/elegant/ElegantIcons.svg	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/elegant/ElegantIcons.svg	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/icons-elegant.css?ver=1.0.0)
10:26:33	2493/2493	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/icons-elegant-logo.svg	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/css/icons-elegant-logo.svg	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/icons-elegant.css?ver=1.0.0)
10:26:33	1009/1009	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202023%2003:46:42%20GMT	http://solutionsfbia.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	(from http://solutionsfbia.com/wp-content/plugins/jetpack/css/jetpack.css?ver=11.7.1)
10:26:34	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/elegant/ElegantIcons.eot?	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/elegant/ElegantIconsd41d.eot	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/icons-elegant.css?ver=1.0.0)
10:26:34	1944/1944	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202023%2003:46:42%20GMT	http://solutionsfbia.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	(from http://solutionsfbia.com/wp-content/plugins/jetpack/css/jetpack.css?ver=11.7.1)
10:26:34	63664/63664	---M--	200	added ('OK')	font/woff	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/elegant/ElegantIcons.woff	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/elegant/ElegantIcons.woff	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/icons-elegant.css?ver=1.0.0)
10:26:35	2039/2039	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202023%2003:46:42%20GMT	http://solutionsfbia.com/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	(from http://solutionsfbia.com/wp-content/plugins/jetpack/css/jetpack.css?ver=11.7.1)
10:26:35	2072/2072	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202023%2003:46:42%20GMT	http://solutionsfbia.com/wp-content/plugins/jetpack/modules/shortcodes/images/collapse.png	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/jetpack/modules/shortcodes/images/collapse.png	(from http://solutionsfbia.com/wp-content/plugins/jetpack/css/jetpack.css?ver=11.7.1)
10:26:35	5704/5704	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202023%2003:46:42%20GMT	http://solutionsfbia.com/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	(from http://solutionsfbia.com/wp-content/plugins/jetpack/css/jetpack.css?ver=11.7.1)
10:26:35	59388/59388	---M--	200	added ('OK')	font/ttf	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/elegant/ElegantIcons.ttf	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/elegant/ElegantIcons.ttf	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/icons-elegant.css?ver=1.0.0)
10:26:37	21370/21370	---M--	200	added ('OK')	image/png	etag:%22508ff2f2-537a%22	https://secure.gravatar.com/images/grav-share-sprite.png	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/secure.gravatar.com/images/grav-share-sprite.png	(from http://solutionsfbia.com/wp-content/plugins/jetpack/css/jetpack.css?ver=11.7.1)
